,Neighborhood,Latitude,Longitude,Venue,Venue Category,Venue id,Venue Latitude,Venue Longitude,Rating,Tier,Likes
32,"9000, St. Gallen",47.4236,9.3622,Restaurant Edelweiss,Restaurant,4bb4eca7c29a9521eaf4a735,47.415344,9.360271,,2.0,0
33,"9000, St. Gallen",47.4236,9.3622,Restaurant August,Restaurant,4b55e231f964a52076f427e3,47.42740836148596,9.374421581335461,,2.0,1
34,"9000, St. Gallen",47.4236,9.3622,Restaurant Facincani,Italian Restaurant,4c4dddbc67929c743b99649b,47.42195175451776,9.375625187213123,7.8,2.0,8
35,"9000, St. Gallen",47.4236,9.3622,"Restaurant Zum Goldenen Leuen / ""National""",Swiss Restaurant,4c010d0619d8c928a92f8829,47.423639208971515,9.375485918130325,6.9,3.0,7
36,"9000, St. Gallen",47.4236,9.3622,Restaurant Neubad,Restaurant,4e328798483bf02b1f8a23cf,47.42325306589375,9.375425577163696,,2.0,2
37,"9000, St. Gallen",47.4236,9.3622,restaurant 9Grad,Café,4f4f9d04e4b03cdd7a463400,47.42502212524414,9.374945640563965,,1.0,0
38,"9000, St. Gallen",47.4236,9.3622,Restaurant La Vigna Enoteca,Winery,4b9e2a81f964a520c3ce36e3,47.426563646250514,9.374702400414222,,,2
39,"9000, St. Gallen",47.4236,9.3622,Restaurant Stauffacher,Restaurant,4d9aea5c17a4236a9928d459,47.41636347596691,9.37036838921704,,2.0,1
40,"9000, St. Gallen",47.4236,9.3622,Restaurant Istanbul,Restaurant,4bb4e5d329269c7427c8ca92,47.41454168252584,9.359042644500732,,2.0,1
41,"9000, St. Gallen",47.4236,9.3622,Restaurant Samosa,Indian Restaurant,4dca621fd16495ca5ae820d5,47.426818715784286,9.374713943130901,,2.0,1
42,"9000, St. Gallen",47.4236,9.3622,restaurant  scheitlingsbuechel,German Restaurant,4da03de3bcc4a093347c0bc9,47.4246363,9.375942049999999,,2.0,0
43,"9000, St. Gallen",47.4236,9.3622,Restaurant Vierzehn,Restaurant,4b13bd91f964a520cc9823e3,47.421727321930575,9.373518351182737,,2.0,0
44,"9000, St. Gallen",47.4236,9.3622,Restaurant Klosterhof,Spanish Restaurant,4be306afb02ec9b62a5c4ec0,47.42349605535315,9.37661956418179,,2.0,2
45,"9000, St. Gallen",47.4236,9.3622,Restaurant Big Elephant,Thai Restaurant,4d00c922f1605481a4f39fea,47.427064,9.375542,5.8,2.0,4
46,"9000, St. Gallen",47.4236,9.3622,Restaurant Wildegg,Restaurant,4bc9e0abcc8cd13a3953bccf,47.422852,9.38051793,,2.0,1
47,"9000, St. Gallen",47.4236,9.3622,IC Restaurant,Train,4e70fa59e4cd5c86943c0e79,47.423319,9.369334,,,0
48,"9000, St. Gallen",47.4236,9.3622,Neumarkt Restaurant,Eastern European Restaurant,513ddb82e4b01394c9aad3f0,47.421648827736384,9.371670484542847,,2.0,0
49,"9000, St. Gallen",47.4236,9.3622,Lansin - Vietnamesisches Restaurant,Vietnamese Restaurant,53333a3c11d26c503ec1c5fe,47.42386493276474,9.374547447390562,,2.0,0
