,Neighborhood,Latitude,Longitude,Venue,Venue Category,Venue id,Venue Latitude,Venue Longitude,Rating,Tier,Likes
12,"8401, Winterthur",47.5,8.75,Coop Restaurant,Restaurant,504f47def1ba6afe50c964df,47.494466380780885,8.75793217851621,,2.0,2
13,"8401, Winterthur",47.5,8.75,Tom Yam Thai Restaurant,Thai Restaurant,4d59475d56f2b60cf855772f,47.503630766102404,8.752023847018764,,2.0,1
14,"8401, Winterthur",47.5,8.75,Restaurant Gutschick Winterthur,Italian Restaurant,54cd14c2498e7db4b0c4bfff,47.491842,8.750299,,2.0,0
15,"8401, Winterthur",47.5,8.75,Restaurant Hermans,Swiss Restaurant,537dc9e1498e0a200b4a8a7b,47.500368,8.73589,,3.0,0
16,"8401, Winterthur",47.5,8.75,Halal Restaurant Fata Morgana,Middle Eastern Restaurant,5585e2e2498e9a8f0897edcc,47.49525545995519,8.75133991241455,,2.0,0
17,"8401, Winterthur",47.5,8.75,McDonald's,Fast Food Restaurant,4e78661581305573459cf72f,47.497745077942085,8.74657480086827,6.7,1.0,14
18,"8401, Winterthur",47.5,8.75,Coop Vitality Winterthur Grüze Markt,Pharmacy,5aa762fd2347241553d64ba2,47.49495172,8.75835843,,,0
19,"8401, Winterthur",47.5,8.75,Coop Supermarkt Winterthur Grüzemarkt,Supermarket,5aa770b3f1fdaf16ef382e6f,47.49492,8.7584,,,0
20,"8404, Winterthur",47.5382,8.7652,Restaurant Frohsinn,Swiss Restaurant,4f91dc6be4b04c93d5fe6e4a,47.534157354405,8.762563684594905,,3.0,1
21,"8404, Winterthur",47.5382,8.7652,Restaurant Kastanie,Restaurant,4f113615e4b0d85e51e881e3,47.545129099385726,8.770278551339615,,2.0,0
22,"8406, Winterthur",47.4832,8.7006,Restaurant Pizzeria La Mirada,Restaurant,4fe78e23e4b09198fe55f7fa,47.489165,8.703089,6.1,2.0,3
23,"8406, Winterthur",47.4832,8.7006,Restaurant Bahnhof Töss,Swiss Restaurant,50c3a301e4b0fac7b211511b,47.488543,8.705659,,3.0,0
24,"8406, Winterthur",47.4832,8.7006,Restaurant Töss,Food Truck,50943a26e4b0625eb719ec39,47.47488880796452,8.702811508135719,,1.0,0
25,"8406, Winterthur",47.4832,8.7006,Restaurant Bahnof Töss,,50219027e4b0dde23161aa7f,47.490227,8.709143,,,1
26,"8406, Winterthur",47.4832,8.7006,JJ's Restaurant,Miscellaneous Shop,52515335498e9b7ef94aa462,47.485774195032775,8.706102139236338,,,3
27,"8406, Winterthur",47.4832,8.7006,Royal Mangal Restaurant,Kebab Restaurant,52f28d3a11d2664b09b31548,47.47508239746094,8.704565048217773,,,0
28,"8406, Winterthur",47.4832,8.7006,Billabong Sports Bar,Australian Restaurant,4c0f535f2466a5930a767a21,47.48428362696048,8.702663352937316,,2.0,0
29,"8408, Winterthur",47.5077,8.6833,Restaurant Bahnhöfli,Bar,4fb696cae4b0be3535f3f5cb,47.50653615268431,8.681198559159613,,2.0,1
30,"8408, Winterthur",47.5077,8.6833,Restaurant Tössrain,Swiss Restaurant,500aaeace4b000b8d8f432ea,47.50495080583282,8.682646198631424,,3.0,0
31,"8408, Winterthur",47.5077,8.6833,Restaurant Bären,Swiss Restaurant,4e737d4bd16472c0372edc09,47.511106,8.692409,,3.0,0
32,"8408, Winterthur",47.5077,8.6833,Restaurant Indochina Schlosshof,Vietnamese Restaurant,4e899c43b803c964b7bf1918,47.50197488174271,8.692061478590286,,2.0,1
33,"8408, Winterthur",47.5077,8.6833,Coop Restaurant,Restaurant,504f47def1ba6afe50c9651a,47.508178789452835,8.686608671956611,,2.0,0
34,"8408, Winterthur",47.5077,8.6833,Restaurant Rhodos,Greek Restaurant,4dd7fe14d4c05d5096f7ac41,47.51065066553273,8.699588352130696,,2.0,1
35,"8408, Winterthur",47.5077,8.6833,Hotel-Restaurant Hirschen,,4f8f39a7e4b0a59082e8027d,47.510727862342655,8.693971305675955,,,1
36,"8408, Winterthur",47.5077,8.6833,Café Restaurant Wülflingen,,4fde53e4e4b0f11e35de7f4e,47.51123709780354,8.699392902018781,,,0
37,"8409, Winterthur",47.5098,8.7814,Restaurant Lido Blume,Chinese Restaurant,539dc6cb498e723ddb345598,47.502242,8.781159,,1.0,0
38,"8000, Zürich",47.3667,8.55,Restaurant Cèdre-Bellevue,Mediterranean Restaurant,4b93cb9cf964a520115234e3,47.36867,8.5443,7.6,2.0,73
39,"8000, Zürich",47.3667,8.55,Japan-Restaurant Bimi,Japanese Restaurant,4babd950f964a520e8ce3ae3,47.363664606626415,8.54932458391669,8.5,2.0,27
40,"8000, Zürich",47.3667,8.55,Restaurant zum Kropf,Swiss Restaurant,4bbb0667b35776b0837bcb01,47.37081690089162,8.540019842271699,8.4,3.0,58
41,"8000, Zürich",47.3667,8.55,Migros Restaurant,Restaurant,4b2a17daf964a52033a524e3,47.36539490022709,8.547997071962946,5.5,2.0,6
42,"8000, Zürich",47.3667,8.55,Restaurant Aura,Restaurant,514b7b6ae4b0b5a9c8d79cf6,47.3686249034138,8.537483460352663,8.3,2.0,42
43,"8000, Zürich",47.3667,8.55,Restaurant Pavillon,French Restaurant,51039f25e4b026986c9e7dde,47.366799989274405,8.539757584873271,8.6,3.0,25
44,"8000, Zürich",47.3667,8.55,Restaurant Rosengarten,Swiss Restaurant,4b4c6fb6f964a520f1b226e3,47.36962431833131,8.556131774143584,7.4,3.0,9
45,"8000, Zürich",47.3667,8.55,Restaurant Bahnhof Stadelhofen - Parkcafé,Café,4dc96ad118387d15695469d3,47.36630174017177,8.547921180725098,,1.0,0
46,"8000, Zürich",47.3667,8.55,Restaurant à l`Opéra,Swiss Restaurant,4c8d2baa55fba093000266ab,47.36438998634091,8.547188265789316,6.9,3.0,11
47,"8000, Zürich",47.3667,8.55,Restaurant Madrid,Spanish Restaurant,4b058888f964a52003cc22e3,47.37324142817253,8.544727954812297,6.9,2.0,19
48,"8000, Zürich",47.3667,8.55,Restaurant Heugümper,French Restaurant,4cdbe87c5aeda1cdfb7fbf11,47.37011141634336,8.53989695676922,7.5,3.0,13
49,"8000, Zürich",47.3667,8.55,Restaurant Rosengarten,Restaurant,4d83cdbc50913704234e715b,47.37163929122254,8.55684473944408,,2.0,0
