,Neighborhood,Latitude,Longitude,Venue,Venue Category,Venue id,Venue Latitude,Venue Longitude,Rating,Tier,Likes
0,"6915, Lugano",45.9845,8.9276,Restaurante Grotto Al Bosco Gentilino,Restaurant,4be193068dd062b5715e3e3c,45.99343296667934,8.930315023600539,,2.0,1
1,"6962, Lugano",46.0121,8.9692,Restaurant Birreria,Italian Restaurant,50ef2a60e4b0c9f3fc6e68af,46.003817,8.976252,,2.0,0
2,"1000, Lausanne",46.5534,6.6971,NRC Restaurant,Food Court,500e7de8e4b060e7f28568bd,46.55114404555714,6.688835609248424,,,0
3,"1001, Lausanne",46.5224,6.6303,Café-Restaurant de la Tour,Diner,4babf6b8f964a520c8d93ae3,46.52373570089255,6.628720519408277,,1.0,1
4,"1001, Lausanne",46.5224,6.6303,Restaurant du Théatre,Italian Restaurant,4bb50536c29a9521571ba835,46.51804,6.63689,7.8,2.0,27
5,"1001, Lausanne",46.5224,6.6303,Migros Restaurant,Restaurant,4cd2b48f158c54816d6db0e4,46.52248609607987,6.626749016940665,6.5,2.0,6
6,"1001, Lausanne",46.5224,6.6303,Restaurant el Chiringuito,Spanish Restaurant,4f8de82be4b084124a153de4,46.52309329670431,6.629726446067612,,2.0,3
7,"1001, Lausanne",46.5224,6.6303,Restaurant Sol Mar,Spanish Restaurant,51852bcb454a56a8a3b350e3,46.52280311334932,6.629347801208496,,2.0,0
8,"1001, Lausanne",46.5224,6.6303,Brasserie-Restaurant Le Vaudois,Swiss Restaurant,4bd08c7fb221c9b6d6e7d3d0,46.52323914741197,6.63192686357112,5.8,3.0,26
9,"1001, Lausanne",46.5224,6.6303,Restaurant Royal India,Indian Restaurant,58ee1cbefc5a5f43b757cba1,46.523194,6.630975,,2.0,0
10,"1001, Lausanne",46.5224,6.6303,N2o Bar Restaurant,Diner,4ede51c902d5244e350355e6,46.52056915405283,6.6301070523137655,6.9,1.0,21
11,"1001, Lausanne",46.5224,6.6303,Restaurant japonais Taiyo,Japanese Restaurant,4b7d7d43f964a520d8c12fe3,46.51857454843059,6.631980001007997,8.2,2.0,12
