,Neighborhood,Latitude,Longitude,Venue,Venue Category,Venue id,Venue Latitude,Venue Longitude,Rating,Tier,Likes
0,"1209, Genève",46.2219,6.1244,Who Restaurant,Swiss Restaurant,59db50d535811b3a0fe3326d,46.231395,6.134444,,3.0,0
1,"1211, Genève",46.2111,6.1028,Restaurant de la Piscine du Lignon,French Restaurant,4b979c8df964a520840b35e3,46.21162,6.104857,,3.0,1
2,"1211, Genève",46.2111,6.1028,Kamome Japanese Restaurant,Sushi Restaurant,4e8c9f426da188ea92ca9513,46.22390126407828,6.100649306292254,8.1,2.0,25
3,"1211, Genève",46.2111,6.1028,Restaurant la Guinguette au,,4fe0f6bae4b09f93630f797f,46.214755,6.100929,,,0
4,"1211, Genève",46.2111,6.1028,Restaurant Ikea,Restaurant,510d0489e4b033507fcb7448,46.21908295126574,6.094468785769358,7.0,2.0,9
5,"1211, Genève",46.2111,6.1028,Restaurant La Croisette,Pizza Place,4e313830d4c0b2aebf6e01bc,46.2190778200854,6.0926060928884676,,1.0,1
6,"1211, Genève",46.2111,6.1028,Mövenpick Restaurant,Swiss Restaurant,5211280f498e53d44350118d,46.2238709309993,6.100633920309514,6.7,3.0,7
7,"1211, Genève",46.2111,6.1028,Latitude Restaurant at the Movenpick Hotel,Restaurant,4e67b5d722715179704bbfff,46.223828530590204,6.100601189843469,,2.0,2
8,"1289, Genève",46.2058,6.1416,Café Restaurant St Gervais,Swiss Restaurant,4cdaebcb99026dcb85730981,46.20638905134713,6.141215491131543,,3.0,1
9,"1289, Genève",46.2058,6.1416,Restaurant Chez Momo,,5037f99ce4b0c8e15c0039cc,46.207912,6.140478,,,0
10,"1289, Genève",46.2058,6.1416,Restaurant Montelon,,4fa05d35e4b000b30441ad5c,46.208358,6.142701,,,0
11,"1289, Genève",46.2058,6.1416,Restaurant de la Plage,Café,5191d7de498e6395800033a2,46.209488,6.140434,,1.0,0
12,"6000, Luzern",47.0833,8.2667,Restaurant Listrig,Restaurant,4e889eca61afa8c25f46ecb9,47.077447102018354,8.262833873409036,,2.0,6
13,"6000, Luzern",47.0833,8.2667,Restaurant & Pizzeria Lux,Italian Restaurant,589e0fb601f0772d80a03382,47.081147,8.271081,,2.0,1
14,"6000, Luzern",47.0833,8.2667,Restaurant Sprengi,,503d3fd4e4b0a539755f4e97,47.080342,8.271409,,,0
15,"6000, Luzern",47.0833,8.2667,Restaurant Gersag,Vegetarian / Vegan Restaurant,5367c327498ed12944c346b6,47.078042609114796,8.277832488408317,,2.0,0
16,"6000, Luzern",47.0833,8.2667,Gasthaus Adler,Restaurant,4fcfa167e4b046dae2391f9b,47.07784399575946,8.275467430338676,,2.0,1
17,"6002, Luzern",47.0596,8.306000000000001,Restaurant Opus,Mediterranean Restaurant,4c2e0f3be760c9b642e14549,47.050961622909945,8.304567375338474,6.0,2.0,29
18,"6002, Luzern",47.0596,8.306000000000001,Manora Restaurant,Restaurant,4e01f9b9ae609fa8ede40c15,47.053090105927836,8.306559213461147,6.8,2.0,8
19,"6002, Luzern",47.0596,8.306000000000001,Restaurant Olivo,Italian Restaurant,4cb854b743ec6dcb27699431,47.054939077422056,8.316873337708296,6.3,2.0,7
20,"6002, Luzern",47.0596,8.306000000000001,Restaurant Einhorn,Italian Restaurant,4c7d33085af8b60ca7d38e10,47.054263361585484,8.308422858421922,6.8,2.0,16
21,"6002, Luzern",47.0596,8.306000000000001,Hotel Restaurant Schiff,Swiss Restaurant,4bc78b9f93bdeee1da7f37ae,47.051559,8.30549603,,3.0,1
22,"6002, Luzern",47.0596,8.306000000000001,Weinhof Hotel & Restaurant,Hotel,4bcf76870ffdce725b82b2c0,47.05638630426529,8.312608627206737,5.9,,4
23,"6002, Luzern",47.0596,8.306000000000001,Restaurant Da Ernesto,Italian Restaurant,4c496f66fbafc928fc39e7da,47.051861948032325,8.306744751377245,7.1,2.0,37
24,"6002, Luzern",47.0596,8.306000000000001,Maihoefli Restaurant,Swiss Restaurant,4c7e22ead461a143861a7ff5,47.065313798947855,8.311803793165165,,3.0,6
25,"6002, Luzern",47.0596,8.306000000000001,Restaurant Caravelle,Pizza Place,4c8919dcda5da1cd229c39e9,47.057387421962865,8.310790334700677,6.7,1.0,7
26,"6002, Luzern",47.0596,8.306000000000001,Restaurant Fritschi,Swiss Restaurant,4bf9786a5317a593c253017f,47.053024164024876,8.307281945227674,7.9,3.0,56
27,"6002, Luzern",47.0596,8.306000000000001,Restaurant Viktoria,Swiss Restaurant,4c41fecacc410f474912ac61,47.06320031065861,8.310199913708919,,3.0,0
