,Neighborhood,Latitude,Longitude,Venue,Venue Category,Venue id,Venue Latitude,Venue Longitude,Rating,Tier,Likes
0,"8050, Zürich",47.4119,8.5508,Restaurant Zürcherhof,Swiss Restaurant,4cf937235698a09317d609fc,47.40283158692572,8.550869334036001,,3.0,0
1,"8050, Zürich",47.4119,8.5508,Restaurant Ganges,Indian Restaurant,511690ece4b059beb57b10b6,47.419277,8.547636,,2.0,3
2,"8050, Zürich",47.4119,8.5508,Goranac Restaurant,Falafel Restaurant,4e92c7d793adf0b0007bd7e5,47.41510057731949,8.546387639209566,,1.0,1
3,"8050, Zürich",47.4119,8.5508,Restaurant Sunneschii,Italian Restaurant,4c482357c047be9a33bf3279,47.409138679504395,8.53787899017334,,2.0,0
4,"8050, Zürich",47.4119,8.5508,Café China-Restaurant,Chinese Restaurant,553a222b498edbb29407086f,47.40927505493164,8.543760299682617,,1.0,1
5,"8050, Zürich",47.4119,8.5508,Asian Take-Away & Restaurant,Asian Restaurant,4d43f0b9bf61a1cdc65c03ac,47.411310560358935,8.54501065608432,,2.0,0
6,"8050, Zürich",47.4119,8.5508,Szenario restaurant,French Restaurant,4b197fd0f964a52079de23e3,47.411302811121494,8.544210735850415,,3.0,0
7,"8050, Zürich",47.4119,8.5508,Ibis Hotel | Restaurant,Swiss Restaurant,4f28560ae4b026481c758a06,47.416024249196894,8.558980738847172,,3.0,3
8,"8050, Zürich",47.4119,8.5508,"Volero Lounge Restaurant, Café, Bar",Restaurant,4f5c4cf3e4b05cd76a265ee6,47.41411655484047,8.54178335600665,,2.0,0
9,"8050, Zürich",47.4119,8.5508,Wagon Restaurant Bar,Diner,5305d0e8498e7d2e27ee45d3,47.417166138465134,8.541301488876343,,1.0,0
10,"8050, Zürich",47.4119,8.5508,Ayverdi's,Kebab Restaurant,53fa2e92498e18360796e9ca,47.414708311236176,8.561436624676523,8.0,,49
11,"8050, Zürich",47.4119,8.5508,Taj Mahal Restaurant,Indian Restaurant,54c4017e498edeaa806600b5,47.409343021404865,8.538208631385887,,2.0,1
12,"8050, Zürich",47.4119,8.5508,Metzgerhalle,Swiss Restaurant,4c09392a009a0f470160e7bf,47.410210790387296,8.546467978461084,5.2,3.0,5
13,"8050, Zürich",47.4119,8.5508,Mi Mi Sa,Korean Restaurant,566b2401498e340424eca86f,47.419151,8.547102,7.3,2.0,11
14,"8050, Zürich",47.4119,8.5508,Giesserei,Swiss Restaurant,4b6e8820f964a520efc02ce3,47.40854193467379,8.537549615277477,7.9,3.0,71
15,"8050, Zürich",47.4119,8.5508,max,Restaurant,4b6bcfaff964a5204d192ce3,47.414289444205444,8.540902064346474,5.4,2.0,8
16,"8050, Zürich",47.4119,8.5508,Vesuvio,Pizza Place,4b9145b2f964a520e8ae33e3,47.42498482586851,8.548470177472007,6.4,1.0,7
17,"8051, Zürich",47.3996,8.5788,Restaurant Gasthof Hirschen,Swiss Restaurant,4e8b6bb7b63423c021194f30,47.40399609562227,8.571962161783892,,3.0,2
18,"8051, Zürich",47.3996,8.5788,Restaurant Lions Blume,Restaurant,592ef2e6f79faa0bef23d4dc,47.404171,8.573334,,2.0,1
19,"8051, Zürich",47.3996,8.5788,Restaurant Schwamedinge,Café,50ed38bbe4b0915f8881629a,47.40430396528544,8.572468757629395,,1.0,2
20,"8051, Zürich",47.3996,8.5788,Migros Restaurant,Restaurant,50f3fb0ce4b0512ec7aa2eed,47.404024,8.573218,,2.0,0
21,"8052, Zürich",47.4245,8.5406,Restaurant Bürgli,Restaurant,4f982886e4b0f1b74f4cee0b,47.4226872462683,8.541819371332924,,2.0,0
22,"8052, Zürich",47.4245,8.5406,Restaurant 3 Linden,,4bd0270aa8b3a5936d56635f,47.43343,8.535908,,,0
23,"8053, Zürich",47.3613,8.5974,Restaurant Buchzelg,,500731fbe4b0b468ab673f52,47.359668,8.587344,,,0
24,"8057, Zürich",47.3999,8.5474,Restaurant Buchenegg,,500dc9c5e4b0ddfaa81061b9,47.40003842778674,8.552477354241788,,,0
25,"8057, Zürich",47.3999,8.5474,ZüriBistro,Doner Restaurant,4c2b8a67ae6820a10dfb1743,47.396588359429,8.540781608383332,8.2,,11
26,"8063, Zürich",47.3666,8.497,Vietnam Restaurant-La,Asian Restaurant,4c8297952f1c236a290d3b43,47.3653343741106,8.508994679347754,,2.0,0
27,"8064, Zürich",47.3987,8.4852,Restaurant Werdinsel,Snack Place,4bd43d4a77b29c74f2459282,47.39935264462049,8.489361292433616,5.8,1.0,6
28,"8064, Zürich",47.3987,8.4852,Restaurant Hönggerhof,Mediterranean Restaurant,5828ca4f878188626a055f22,47.399441,8.495816,,2.0,1
29,"8064, Zürich",47.3987,8.4852,Restaurant Pantheon,Italian Restaurant,4d1e4dfbe56f6ea8b6b6631d,47.3977254,8.4762777,,2.0,1
