,Neighborhood,Latitude,Longitude,Venue,Venue Category,Venue id,Venue Latitude,Venue Longitude,Rating,Tier,Likes
0,"8000, Zürich",47.3667,8.55,Restaurant Hirslanderhof,Swiss Restaurant,4b2f5bccf964a520eaea24e3,47.362321683556225,8.558698684632693,,3.0,0
1,"8000, Zürich",47.3667,8.55,Restaurant Commercio,Italian Restaurant,4b8ba5ccf964a5209aa532e3,47.36617405181081,8.548835576215948,6.5,2.0,9
2,"8000, Zürich",47.3667,8.55,Restaurant Kiosk,Restaurant,4b94e25ef964a5206c8634e3,47.35806844754408,8.547869145471145,7.7,2.0,42
3,"8000, Zürich",47.3667,8.55,Restaurant Karl der Grosse,Swiss Restaurant,4b9b8ba2f964a520590e36e3,47.36975882276213,8.544363279250108,7.4,3.0,35
4,"8000, Zürich",47.3667,8.55,Restaurant Du Theatre,Swiss Restaurant,4c31c7a216adc928570fc19c,47.36413704370764,8.547385077197466,7.4,3.0,12
5,"8000, Zürich",47.3667,8.55,Restaurant Opera,Hotel,4b058887f964a5209bcb22e3,47.36424282909155,8.547422374774033,6.3,,4
6,"8000, Zürich",47.3667,8.55,Restaurant Bar Latino,Italian Restaurant,4b058888f964a5201ccc22e3,47.361550746616466,8.549429214785098,6.6,2.0,6
7,"8000, Zürich",47.3667,8.55,Restaurant Bärengasse,Argentinian Restaurant,4b856505f964a520085b31e3,47.37047117376635,8.538250498663881,8.6,2.0,46
8,"8000, Zürich",47.3667,8.55,Restaurant Wolfbach,Mediterranean Restaurant,56938bb9498e1afb3a188a03,47.37027831095096,8.552126884460447,,2.0,3
9,"8000, Zürich",47.3667,8.55,Restaurant Schipfe 16,Restaurant,4bbb00ed1261d13a472eeb98,47.3732227757481,8.541825606960302,7.6,2.0,16
10,"8000, Zürich",47.3667,8.55,Rosaly's Restaurant & Bar,Swiss Restaurant,4b2bb708f964a5209eb924e3,47.367328767443325,8.545793537925167,8.5,3.0,48
11,"8000, Zürich",47.3667,8.55,Restaurant Kunsthaus,Breakfast Spot,4c271b0d3703d13a0585a636,47.37063658290866,8.548353554081835,6.9,1.0,14
12,"8000, Zürich",47.3667,8.55,Restaurant 1001,Falafel Restaurant,4bc1b84174a9a5938a2bd2f6,47.372973967135344,8.54378322927354,7.0,1.0,15
13,"8000, Zürich",47.3667,8.55,Restaurant Weisser Wind,Swiss Restaurant,4b4c5dfaf964a520a9b126e3,47.36882888151929,8.54542015603415,6.9,3.0,20
14,"8000, Zürich",47.3667,8.55,August Restaurant,Steakhouse,547467b4498ecbca3c9729ac,47.372325,8.539987,8.1,4.0,75
15,"8000, Zürich",47.3667,8.55,Restaurant Lumière,French Restaurant,4cb0a670ef1b370450ab3c00,47.3721515835169,8.540068379518491,8.1,3.0,30
16,"8000, Zürich",47.3667,8.55,Restaurant Swaad,Indian Restaurant,50aa1243e4b0354bafb4f37a,47.36435,8.554719,,2.0,3
17,"8000, Zürich",47.3667,8.55,Restaurant Quaglinos,French Restaurant,5726254e498ecb4250abba1f,47.368705,8.547521,,3.0,0
18,"8000, Zürich",47.3667,8.55,Restaurant Schlauch,Swiss Restaurant,4cba0244c7228cfa8f2e14ce,47.371476939808566,8.544514614879326,,3.0,0
19,"8000, Zürich",47.3667,8.55,Kaufleuten Restaurant,Swiss Restaurant,4d6ab12d2ea9b1f7b221c828,47.37145242132889,8.536194058911168,7.1,3.0,33
20,"8000, Zürich",47.3667,8.55,Japan Restaurant Saku,Japanese Restaurant,537347f9498ebb902a570140,47.36452410220795,8.547855271191935,6.4,2.0,13
21,"8000, Zürich",47.3667,8.55,Coop Restaurant,Restaurant,503b3db9e4b0105c0f4fa35c,47.36725069024408,8.546564959220417,,2.0,1
22,"8000, Zürich",47.3667,8.55,Restaurant Kormasutra,Indian Restaurant,567d952b498eb9bf7b4c24bb,47.37436,8.543304,,2.0,5
23,"8000, Zürich",47.3667,8.55,Restaurant Kindli,Swiss Restaurant,4b1aa768f964a52073ee23e3,47.3722679292271,8.540651831270454,7.7,3.0,31
24,"8000, Zürich",47.3667,8.55,Restaurant Oberhof,Swiss Restaurant,4c7790a307818cfab3ccd4e3,47.37350884931649,8.553450071114096,7.3,3.0,7
25,"8000, Zürich",47.3667,8.55,Restaurant Europa,Restaurant,4ed73f4a77c86e4f2b454db4,47.366494,8.557611,,2.0,1
26,"8000, Zürich",47.3667,8.55,Restaurant Mexikano,Mexican Restaurant,4c5857e3b7a31b8d544d52da,47.37520027477034,8.549814811913413,,1.0,2
27,"8000, Zürich",47.3667,8.55,Restaurant Veltlinerkeller,Wine Bar,4b05888af964a52091cc22e3,47.3709806,8.5411685,6.6,2.0,11
28,"8000, Zürich",47.3667,8.55,Restaurant TimeOut,Restaurant,534c299f11d24fecc57af970,47.375397,8.545792,,2.0,0
29,"8000, Zürich",47.3667,8.55,Restaurant Haue,Restaurant,4b102250f964a520bc6923e3,47.37112513686552,8.542850316330902,,2.0,0
30,"8000, Zürich",47.3667,8.55,Restaurant Münsterhöfli,Swiss Restaurant,4e8c3c74be7b1b0656f0456d,47.370128,8.540775,,3.0,1
31,"8000, Zürich",47.3667,8.55,Restaurant Mexicana,Mexican Restaurant,516c4023e4b08ea140e46b5d,47.37344949807735,8.543444121676254,,1.0,1
32,"8000, Zürich",47.3667,8.55,Restaurant Hirschberg,Restaurant,4caaac9f44a8224b987f2740,47.37442676668984,8.546275666377557,7.4,2.0,6
33,"8000, Zürich",47.3667,8.55,Restaurant Hirschplatz,Italian Restaurant,51645d64e4b00a0b973cf619,47.374210580594,8.546775880155884,,2.0,0
34,"8000, Zürich",47.3667,8.55,Restaurant Römerblick,Italian Restaurant,4c0947a3ffb8c9b647a36961,47.36816801749702,8.56007271421891,,2.0,1
35,"8000, Zürich",47.3667,8.55,restaurant belcanto,Swiss Restaurant,51546378e4b00958a0cf56a8,47.362152099609375,8.540783882141113,,3.0,1
