,Neighborhood,Latitude,Longitude,Venue,Venue Category,Venue id,Venue Latitude,Venue Longitude,Rating,Tier,Likes
0,"8005, Zürich",47.3868,8.5207,Restaurant Escherwyss,Cafeteria,52e0f736498e29ff35dace7a,47.389863,8.521192,,,0.0
1,"8005, Zürich",47.3868,8.5207,Restaurant Elements,Steakhouse,526ea57a11d27d0eadcf8bfa,47.38854368311398,8.525633420539782,,4.0,0.0
2,"8005, Zürich",47.3868,8.5207,Restaurant Güterbahnhof (Pop-up),Restaurant,585ad4cbbbec66033b92af3a,47.38386,8.515419,,2.0,0.0
3,"8005, Zürich",47.3868,8.5207,Restaurant Eglihof,Swiss Restaurant,56267111498e9987e3ea38d1,47.384167,8.511179,,3.0,0.0
4,"8005, Zürich",47.3868,8.5207,CLOUDS Restaurant,Restaurant,531df5d3498ec99edfc15454,47.3861748054936,8.517461950786274,6.0,2.0,22.0
5,"8005, Zürich",47.3868,8.5207,Restaurant Pizzeria Damas Wipkingen,Middle Eastern Restaurant,5b2a76a67e4b4e0024c86eb0,47.39332821097187,8.526318542327886,,2.0,0.0
6,"8005, Zürich",47.3868,8.5207,Restaurant Kornhaus,,502ebf3fe4b0c5661c8c9187,47.38445135923293,8.531358682066083,,,1.0
7,"8005, Zürich",47.3868,8.5207,Restaurant Sultan,African Restaurant,4d499983f53c8cfa5d131a47,47.3955,8.518376,,2.0,1.0
8,"8005, Zürich",47.3868,8.5207,Restaurant Shaba,Café,4b6beb6ef964a520961c2ce3,47.384143,8.531652,7.0,1.0,9.0
9,"8005, Zürich",47.3868,8.5207,Restaurant Picasso,Spanish Restaurant,4f624bc0e4b0a9d091e135e9,47.38233577595694,8.530472818122508,,2.0,1.0
10,"8005, Zürich",47.3868,8.5207,EY Restaurant,Cafeteria,5693bf11498e30757be66d66,47.38590965866072,8.517052741406001,,,2.0
11,"8005, Zürich",47.3868,8.5207,Migros Restaurant,Restaurant,5416bebb498e196e2ffd6416,47.385131732704146,8.530920871571556,,2.0,2.0
12,"8005, Zürich",47.3868,8.5207,Villagio Restaurant Technopark,Restaurant,4de61f9818389f0558713304,47.39013586905758,8.515617550520314,,2.0,1.0
13,"8005, Zürich",47.3868,8.5207,Clouds,Cocktail Bar,4f05fc489a523e111fc2fdf0,47.38624947837237,8.517501496120008,8.5,3.0,225.0
14,"8005, Zürich",47.3868,8.5207,X-TRA Restaurant,Restaurant,4fdef6720039f72fcf9b1613,47.38397932124016,8.532707109257363,5.5,2.0,4.0
15,"8005, Zürich",47.3868,8.5207,Thach Restaurant,Asian Restaurant,56d1a5d3cd10b9cf5f153d99,47.3786,8.529784,,2.0,3.0
16,"8005, Zürich",47.3868,8.5207,Le Chef - Metas Restaurant,Swiss Restaurant,56b252af498e36c6d8cfca29,47.37788351934461,8.529828504260273,7.4,3.0,11.0
17,"8005, Zürich",47.3868,8.5207,La Roca Restaurant,Italian Restaurant,4de13baab0fbe2cfa61af231,47.386505,8.531085,,2.0,0.0
18,"8005, Zürich",47.3868,8.5207,Steinfels,Restaurant,4b57557cf964a520013228e3,47.38838947530461,8.52081441604604,6.1,2.0,64.0
19,"8005, Zürich",47.3868,8.5207,Bobo's Restaurant,Swiss Restaurant,58050f3638fab5228a031936,47.38189566433105,8.52952927350998,,3.0,1.0
20,"8005, Zürich",47.3868,8.5207,Paulo's Cafe Restaurant,Swiss Restaurant,5a5f4bffbd897e1dfb5f6438,47.379362,8.515915,,3.0,0.0
21,"8005, Zürich",47.3868,8.5207,NENI,Israeli Restaurant,58f131ae780eee43496714fc,47.380227350215954,8.528501549183835,5.9,,16.0
22,"8005, Zürich",47.3868,8.5207,Restaurante Marisqueira Atlântico,Mediterranean Restaurant,4bf51bf9e5eba59349572090,47.385184,8.508463,7.4,2.0,6.0
23,"8005, Zürich",47.3868,8.5207,Cucina,Italian Restaurant,4b05888bf964a520c4cc22e3,47.38425963590532,8.530339140916897,7.7,2.0,73.0
24,"8006, Zürich",47.3858,8.5432,Panama Bar & Restaurant,Bar,4b0f01b0f964a520095e23e3,47.38516656631587,8.535383168210096,8.6,2.0,16.0
25,"8006, Zürich",47.3858,8.5432,Restaurant Kreis 6,Restaurant,4b6abf17f964a52099de2be3,47.38603852986003,8.545460077706672,7.4,2.0,21.0
26,"8006, Zürich",47.3858,8.5432,Restaurant mesa,Diner,4bc21b81b492d13a2af8a660,47.38329741928238,8.543420054373632,8.3,1.0,30.0
27,"8006, Zürich",47.3858,8.5432,Restaurant Scala,Italian Restaurant,4bb32d7135f0c9b62f09bc83,47.39143522304828,8.538400450077862,7.2,2.0,23.0
28,"8006, Zürich",47.3858,8.5432,Restaurant Perle de Beirut,Middle Eastern Restaurant,52238c2e11d2291c4826b397,47.385785,8.542227,,2.0,0.0
29,"8006, Zürich",47.3858,8.5432,Restaurant Roessli,Swiss Restaurant,534074d3498e1b0e255ded6a,47.3842215223988,8.544469723591066,,3.0,0.0
30,"8006, Zürich",47.3858,8.5432,Restaurant La Romantica,Italian Restaurant,4bb3a1e235f0c9b6e4a9bc83,47.381307,8.542152,,2.0,1.0
31,"8006, Zürich",47.3858,8.5432,Restaurant Differente,Swiss Restaurant,4bab4901f964a520cf9d3ae3,47.38809611251621,8.539284502546368,6.6,3.0,8.0
32,"8006, Zürich",47.3858,8.5432,Restaurant Spice,Asian Restaurant,4b7ed760f964a520810330e3,47.388425376179406,8.547484605203376,,2.0,4.0
33,"8006, Zürich",47.3858,8.5432,"Restaurant Al Vigneto, Kreis 6",Italian Restaurant,4d5b785eb77a8cfa4b55d118,47.392419310826824,8.545559032172905,,2.0,1.0
34,"8006, Zürich",47.3858,8.5432,Restaurant/Cafe Mallorca,Caribbean Restaurant,4b1e35dff964a520e61724e3,47.38048520399373,8.548131089171767,,2.0,0.0
35,"8006, Zürich",47.3858,8.5432,Restaurant 8001,Swiss Restaurant,58473e2c03cf253734eb2d15,47.379186,8.545262,,3.0,4.0
36,"8006, Zürich",47.3858,8.5432,Restaurant Gonzalez,Paella Restaurant,4b520488f964a520946127e3,47.3961299467188,8.540411472817041,7.1,3.0,7.0
37,"8006, Zürich",47.3858,8.5432,Restaurant Tobel,Restaurant,509ab29de4b028250a05df9b,47.38191223144531,8.55352783203125,,2.0,0.0
38,"8006, Zürich",47.3858,8.5432,Restaurant White Elephant,Thai Restaurant,4bcfe970046076b070376f71,47.37802392664129,8.539618715152269,,2.0,1.0
39,"8006, Zürich",47.3858,8.5432,Krone,Swiss Restaurant,533751ea498e76384127cb5b,47.38582726006887,8.543670194722463,,3.0,0.0
40,"8006, Zürich",47.3858,8.5432,Restaurant La Soupière,French Restaurant,4ec284f46da15b4de0382045,47.37706409764475,8.540152894794685,,3.0,0.0
41,"8006, Zürich",47.3858,8.5432,Cafe Restaurant Prisma,Portuguese Restaurant,518d29a8498e07aa4b5ad915,47.38379492859094,8.540389269615115,,2.0,1.0
42,"8006, Zürich",47.3858,8.5432,• • • Rooftop Restaurant,Restaurant,555dd574498e13a58d76800e,47.388703832001866,8.538544814952651,,2.0,3.0
43,"8006, Zürich",47.3858,8.5432,L'Entupada Restaurant,Swiss Restaurant,4e359c0d7d8b0c62b2d64f08,47.381058208443285,8.542339389524525,,3.0,4.0
44,"8006, Zürich",47.3858,8.5432,Lin Lin Restaurant,Chinese Restaurant,4cb9f4f1035d236ab74dd74e,47.39028929832308,8.544794565178277,,1.0,0.0
45,"8006, Zürich",47.3858,8.5432,rubina restaurant,Restaurant,56aa0910498e4b37105838ed,47.380271,8.55399,,2.0,0.0
46,"8006, Zürich",47.3858,8.5432,Vitruv Restaurant & Bar,Swiss Restaurant,5040f522e4b01c18090288c6,47.3793996,8.5420914,,3.0,0.0
47,"8006, Zürich",47.3858,8.5432,upc cablecom restaurant,Swiss Restaurant,4ffabee9e4b033b23cfd7d82,47.3807836001854,8.536677333925791,,,
48,"8006, Zürich",47.3858,8.5432,Indisches Restaurant Vulkan-3,,568a8cd3498ea4a37cc14f71,47.3820975,8.5337171,,,1.0
49,"8006, Zürich",47.3858,8.5432,Atrisse Moukthar Khodor Lebanese Restaurant,Middle Eastern Restaurant,51b8b07a498ef5a0a5c214bd,47.379646,8.536533,,,
