,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Venue id
642,"3027, Bern",46.9558,7.3872,Bernmobil Bethlehem Kirche,46.94907849673629,7.393224250847827,Tram Station,4fc24712e4b0d6554ab7301a
643,"3027, Bern",46.9558,7.3872,"Migros, Zentrum Bethlehem",46.947824731470455,7.383528834761473,Food & Drink Shop,570de569498e96eb712d58af
644,"3027, Bern",46.9558,7.3872,Migros Restaurant,46.94765143434471,7.383376600503768,Restaurant,4c94a7581582952149481fa8
645,"3027, Bern",46.9558,7.3872,Aare beim Stägmatt-Steg,46.96467434466582,7.385526822155388,Gym Pool,54326f7a498e7edd4e2ec66c
646,"3039, Bern",46.9667,7.3833,Migros,46.9670269264042,7.37703005102689,Grocery Store,4dcbef3052b17cba4fb31068
648,"3039, Bern",46.9667,7.3833,Camping Eymatt,46.964091,7.384,Campground,50155719e4b06b8dcca64bfc
649,"3039, Bern",46.9667,7.3833,Hinterkappelen,46.96551646904682,7.378220480263548,Asian Restaurant,4cbaeb984352a1cd75b695f5
650,"3050, Bern",47.0111,7.4333,Hüener Hüsi,47.0173225402832,7.425821781158447,Theater,50745cede4b095d925b2cb87
651,"3050, Bern",47.0111,7.4333,Hirzenfeld,47.00985487785054,7.445512850412466,Hockey Arena,4ce816878ef78cfa08f6979b
652,"3050, Bern",47.0111,7.4333,Restaurant Diemerswil,47.019142,7.428187,Swiss Restaurant,56fc193b498e4b9a870cf7c5
653,"2500, Biel/Bienne",47.1324,7.2441,Pooc,47.13435196165107,7.242903156575381,Beer Garden,4b884643f964a520f2eb31e3
654,"2500, Biel/Bienne",47.1324,7.2441,Bar Hasard,47.13369487487446,7.243495164922633,Café,4b861e0ef964a5204a8031e3
655,"2500, Biel/Bienne",47.1324,7.2441,L'Osteria,47.134735444906106,7.244518891958218,Italian Restaurant,56607cba498e1a613c87ca0a
656,"2500, Biel/Bienne",47.1324,7.2441,Restaurant L'Ecluse,47.13487328830508,7.240364998502423,Restaurant,4b55ac4cf964a5204feb27e3
657,"2500, Biel/Bienne",47.1324,7.2441,Lago Lodge,47.129155433698955,7.237622043767691,Brewery,4bc9ed9cb6c49c7461468f91
658,"2500, Biel/Bienne",47.1324,7.2441,Restaurant Arcade,47.136906794145936,7.24647053688951,Restaurant,4b963450f964a5207ac034e3
659,"2500, Biel/Bienne",47.1324,7.2441,Gelateria Gelatomania,47.135977149009705,7.245111,Ice Cream Shop,4c45d570dd1f2d7f04c781f9
660,"2500, Biel/Bienne",47.1324,7.2441,Manor,47.13741676199355,7.2459330549338015,Department Store,4b572b1cf964a520402928e3
661,"2500, Biel/Bienne",47.1324,7.2441,MÖ - Restaurant & Bar,47.13400897550143,7.240612506866454,Restaurant,555cd8b8498ea9871e0cee78
662,"2500, Biel/Bienne",47.1324,7.2441,Dürüm Buffet,47.13171571584042,7.242054112248317,Mediterranean Restaurant,4bbf0084ba9776b07f6bfec8
663,"2500, Biel/Bienne",47.1324,7.2441,Café Perroquet Vert,47.138923182756464,7.24462337607366,French Restaurant,5613a200498ef8419fd2a47a
664,"2500, Biel/Bienne",47.1324,7.2441,Provisorium,47.13481832406747,7.24404406664245,Pub,4bf711955317a5934c66fd7e
665,"2500, Biel/Bienne",47.1324,7.2441,Coop,47.1305,7.243254,Supermarket,4b718a4ff964a520144c2de3
666,"2500, Biel/Bienne",47.1324,7.2441,Hallenbad,47.134960574854695,7.248433256721496,Pool,4c56e937d12a20a1407365bd
667,"2500, Biel/Bienne",47.1324,7.2441,Restaurant Nidaux,47.125944064793416,7.240311745091447,Bar,4b9003d7f964a520377033e3
668,"2500, Biel/Bienne",47.1324,7.2441,Caffè Spettacolo,47.13349259787443,7.243401970786699,Café,4b99ebdbf964a5201f9735e3
669,"2500, Biel/Bienne",47.1324,7.2441,Cinéma Beluga,47.138521678495856,7.245532421407044,Movie Theater,4c67e730d6f676b00003e06c
670,"2500, Biel/Bienne",47.1324,7.2441,Casa Miracoli,47.13427733452109,7.242200075704645,Indian Restaurant,4c112d9181e976b00f5d10eb
671,"2500, Biel/Bienne",47.1324,7.2441,Gaskessel | Coupole,47.13597950601066,7.250272781081571,Concert Hall,4c0e1c56336220a162a2cb77
672,"2500, Biel/Bienne",47.1324,7.2441,Le Kebap,47.13647580468623,7.24641148365933,Middle Eastern Restaurant,4bffea79ca1920a1e27bed81
673,"2500, Biel/Bienne",47.1324,7.2441,Chez Rüfi,47.13782551882512,7.246491494505931,Bakery,4b594497f964a520768328e3
674,"2500, Biel/Bienne",47.1324,7.2441,La Péniche,47.127725576205265,7.234349734297259,Swiss Restaurant,4bd5d91e637ba593dc24f770
675,"2500, Biel/Bienne",47.1324,7.2441,Burger King,47.133540841127115,7.243091725462898,Fast Food Restaurant,554f6e09498ee17d5ac532eb
676,"2500, Biel/Bienne",47.1324,7.2441,Elfenaupark / Parc Elfenau,47.13518705289206,7.241306771238992,Park,4f48fd326d8678c47557d0bc
677,"2500, Biel/Bienne",47.1324,7.2441,Odeon,47.13558779933862,7.245181695661479,Bar,4e1b5c45b61cda006c7ea32f
678,"2500, Biel/Bienne",47.1324,7.2441,McDonald's,47.133338667670046,7.243072529671885,Fast Food Restaurant,52721b4c11d29046ce41dd91
679,"2500, Biel/Bienne",47.1324,7.2441,Samawat,47.135396832990466,7.243532225170485,Café,4dfa5bc4ae60f95f82265cb6
680,"2500, Biel/Bienne",47.1324,7.2441,Zentralpatz,47.13680306987622,7.246605865871569,Plaza,4b6d7c33f964a52098772ce3
681,"2500, Biel/Bienne",47.1324,7.2441,Rex Cinéma,47.13603605108922,7.244942263004845,Movie Theater,4b6d3166f964a520d16a2ce3
682,"2500, Biel/Bienne",47.1324,7.2441,Sushi Nori Ogura,47.14090114985573,7.245470223548871,Japanese Restaurant,4c62ea3869a1c9b602d339a4
683,"2500, Biel/Bienne",47.1324,7.2441,Hotel Elite,47.13439,7.2443,Hotel,4b877f0ff964a520f8c031e3
684,"2500, Biel/Bienne",47.1324,7.2441,Coop City,47.13961990538924,7.246115052109722,Department Store,4b79b948f964a520af0d2fe3
685,"2500, Biel/Bienne",47.1324,7.2441,Le Panetier,47.14050023355696,7.248237512759651,Bakery,4c491a6d6594be9a0c99a124
686,"2500, Biel/Bienne",47.1324,7.2441,Migros,47.13487475951153,7.244493828176704,Grocery Store,4b5e9ed2f964a520299429e3
687,"2500, Biel/Bienne",47.1324,7.2441,Mercure Plaza Biel,47.138818303682896,7.249647398094328,Hotel,4bcf777f0ffdce729883b2c0
688,"2500, Biel/Bienne",47.1324,7.2441,Gare de Bienne / Bahnhof Biel (Bahnhof Biel),47.13274264009225,7.242838740348815,Train Station,4b7188d4f964a520b14b2de3
689,"2500, Biel/Bienne",47.1324,7.2441,Pizzeria Verona,47.136269819508904,7.247392092454929,Pizza Place,4d81ee2bd95df04da9424cbc
690,"2500, Biel/Bienne",47.1324,7.2441,Cecil - Café Bar,47.134854556896485,7.244497469543442,Swiss Restaurant,4b969667f964a520c1d634e3
691,"2500, Biel/Bienne",47.1324,7.2441,Migros,47.13190691519339,7.252414226531982,Grocery Store,4e0322756284217c7f1195a9
692,"2500, Biel/Bienne",47.1324,7.2441,Beachtown Biel,47.13378844021701,7.233704493128079,Beach,4e0a20e614959022c8a93d98
693,"2500, Biel/Bienne",47.1324,7.2441,48,47.13612265630257,7.24727091510155,Bar,4bf6f48e508c0f476c1a3d31
694,"2500, Biel/Bienne",47.1324,7.2441,Coop Restaurant,47.13860282043853,7.246840135660116,Food Court,4b559662f964a5203ee827e3
695,"2500, Biel/Bienne",47.1324,7.2441,Starbucks,47.137785385743214,7.2467156110100195,Coffee Shop,4e8352ca5503fb8acb35cf62
696,"2500, Biel/Bienne",47.1324,7.2441,Coop,47.13842550639397,7.246688851151716,Supermarket,4b6d423ff964a520f06d2ce3
697,"2500, Biel/Bienne",47.1324,7.2441,Migros,47.14076016883394,7.247306218027888,Supermarket,4b9274ecf964a520ecfa33e3
698,"2500, Biel/Bienne",47.1324,7.2441,InterCity Zürich-Bern,47.13346336593488,7.255442253652914,Moving Target,51a1f729498e41b62b355af7
699,"2501, Biel/Bienne",47.1504,7.247000000000001,Les Caves,47.14287523394537,7.247186905392344,Swiss Restaurant,4eac0f2961af01ea2b0a0cc7
700,"2501, Biel/Bienne",47.1504,7.247000000000001,Zum Thailänder - Royal Cuisine,47.142242431640625,7.245901107788086,Thai Restaurant,4e7e4398f790765735eae393
701,"2501, Biel/Bienne",47.1504,7.247000000000001,St. Gervais,47.141777409163886,7.24721952258934,Gastropub,4bc98e36937ca59345f7a592
702,"2501, Biel/Bienne",47.1504,7.247000000000001,Home Office Mike S.,47.14722361970332,7.246883900723413,Scandinavian Restaurant,4b6b1778f964a52024f22be3
712,"2502, Biel/Bienne",47.143,7.2468,Swatch HQ,47.142433496163605,7.256783304438015,Watch Shop,4c7f57d901df3704a701e6ac
729,"2502, Biel/Bienne",47.143,7.2468,Villa Lindenegg,47.14077033546406,7.243413880645014,Hotel,4d6d4c29d5d9370493cbcef9
736,"2502, Biel/Bienne",47.143,7.2468,il rusticone,47.1379766670824,7.245674414194883,Italian Restaurant,4ba500cef964a520f5ce38e3
738,"2502, Biel/Bienne",47.143,7.2468,Ristorante Pizzeria Al Capone,47.135460726210184,7.2453466816687495,Pizza Place,4b87acb8f964a520bcc631e3
739,"2502, Biel/Bienne",47.143,7.2468,Funic Evilard / Leubringen Talstation,47.14272410826878,7.245214741839877,Light Rail Station,4c2ada368abca593cb5bff1f
740,"2502, Biel/Bienne",47.143,7.2468,Bowling Bienne,47.144937411224426,7.251774209499742,Bowling Alley,512cfbaae4b0f44a86305c86
742,"2502, Biel/Bienne",47.143,7.2468,Metropol Hotel Biel/Bienne,47.1434649,7.2558151,Hotel,4bcf7c210ffdce726089b2c0
743,"2502, Biel/Bienne",47.143,7.2468,Brasserie Rotonde,47.13451855285861,7.2439902279740584,Restaurant,4b6fbbe8f964a52028fb2ce3
744,"2502, Biel/Bienne",47.143,7.2468,Stadtpark,47.14159015874026,7.258160842120897,Park,4c68114c8e9120a124c5db64
745,"2502, Biel/Bienne",47.143,7.2468,Cantine Omega,47.1434964813167,7.258418651817747,Food,4e2567f514956d36077bca0d
783,"2503, Biel/Bienne",47.1311,7.2519,Lidl Schweiz,47.13117153940955,7.253110762685537,Supermarket,52f629ef498ec827850b74dd
787,"2503, Biel/Bienne",47.1311,7.2519,Coop Restaurant,47.130862802249816,7.2430387122567845,Food,4e0466b21f6e97fbec3249dd
788,"2503, Biel/Bienne",47.1311,7.2519,Toptip,47.13045969196894,7.242851034561145,Furniture / Home Store,5016fb5021c642490e5f9d91
789,"2503, Biel/Bienne",47.1311,7.2519,k kiosk,47.133235928794534,7.242872884332599,Newsstand,4cd84bef53a7f04da3946216
790,"2503, Biel/Bienne",47.1311,7.2519,Café Bar Brésil,47.13344100136204,7.242889976416631,Swiss Restaurant,4dec9179636555593e5c60f0
791,"2503, Biel/Bienne",47.1311,7.2519,Gleis 6,47.13254826110385,7.242444917325774,Platform,4f5cc8cbe4b04e1266b88871
792,"2503, Biel/Bienne",47.1311,7.2519,Pizzeria Seeland,47.13371148105557,7.24275930519651,Italian Restaurant,4c2e26e33a4d0f470611e586
793,"2503, Biel/Bienne",47.1311,7.2519,Gleis 10,47.132458392480785,7.242162901999388,Platform,4fe6f13be4b0d55eff68ac72
794,"2503, Biel/Bienne",47.1311,7.2519,ALDI Suisse,47.13341,7.24239,Supermarket,4eec75aef9ab8c5a0079a702
795,"2503, Biel/Bienne",47.1311,7.2519,Robert-Walser-Platz,47.13151169794802,7.241614744872,Plaza,4df6d429887712d325ce82de
796,"2503, Biel/Bienne",47.1311,7.2519,Centre Bahnhof,47.13078678299015,7.243073239140197,Shopping Mall,4f633463e4b0cded5b41c93e
797,"2504, Biel/Bienne",47.1581,7.2829999999999995,Tissot Arena,47.15594062281975,7.281054854393005,Stadium,55c62582498eedf6e17a4efb
798,"2504, Biel/Bienne",47.1581,7.2829999999999995,Coop,47.15437173843384,7.276009,Supermarket,4b50aa1ff964a520312c27e3
799,"2504, Biel/Bienne",47.1581,7.2829999999999995,Coop,47.16159078540679,7.293175399751541,Supermarket,4e48cb19483b03d090fea9cb
800,"2504, Biel/Bienne",47.1581,7.2829999999999995,McDonald's,47.158904733584585,7.287727629794805,Fast Food Restaurant,4b719a68f964a5206c502de3
801,"2504, Biel/Bienne",47.1581,7.2829999999999995,Centre Boujean,47.16181637604212,7.294544297708275,Shopping Mall,4bdc297363c5c9b64d962a68
802,"2504, Biel/Bienne",47.1581,7.2829999999999995,Coop Supermarkt Biel Boujean,47.16156832,7.29413948,Supermarket,504f47ddf1ba6afe50c964a3
803,"2504, Biel/Bienne",47.1581,7.2829999999999995,Coop Pronto,47.16050215687478,7.280583605682751,Grocery Store,4e3970f252b11b0b4aa05661
804,"2504, Biel/Bienne",47.1581,7.2829999999999995,Swiss Tennis,47.15869397752425,7.27805365915796,College Gym,4ec222ddcc212562ae3a7aaf
805,"2504, Biel/Bienne",47.1581,7.2829999999999995,Cinedom Tissotarena,47.15483214042491,7.281456904845003,Multiplex,56740f12498e8b94bbc3877d
806,"2504, Biel/Bienne",47.1581,7.2829999999999995,Tc Bienne,47.156285188479686,7.277887749091458,Playground,4b5b0880f964a520ebdf28e3
807,"2504, Biel/Bienne",47.1581,7.2829999999999995,Tamoil,47.1566802,7.27258876,Gas Station,4e2eee3618a8ea95b0a0881f
808,"2504, Biel/Bienne",47.1581,7.2829999999999995,Bahnhof Biel Bözingenfeld / Gare de Bienne Champs-de-Boujean (Bahnhof Biel Bözingenfeld / Bienne Champs-de-Boujean),47.158323,7.294538,Train Station,4d63f846dbeb224bad9fa545
809,"2504, Biel/Bienne",47.1581,7.2829999999999995,Interdiscount XXL,47.16178977857922,7.2945568158530785,Electronics Store,504e2be3fe1e2b5124acda7b
810,"2505, Biel/Bienne",47.1342,7.2188,Capriccio,47.133607,7.228376269340515,Italian Restaurant,4c2b8fc8d1a10f470c24f864
811,"2505, Biel/Bienne",47.1342,7.2188,Restaurant du Lac,47.130695865724306,7.220336194653867,Seafood Restaurant,4c2079bf8b3aa593ccf99e5f
812,"2505, Biel/Bienne",47.1342,7.2188,Grand Hotel,47.137656527777025,7.212408513045733,Hotel,4d8c32ba2146721e5cfcfd53
813,"2505, Biel/Bienne",47.1342,7.2188,Bellavista,47.13727222258538,7.211942487844048,Hotel,4cb38fe3db32f04d5f12d84d
814,"2505, Biel/Bienne",47.1342,7.2188,Gottstatterhaus,47.1285020158012,7.21664673332732,Seafood Restaurant,4dff695488779f08f9987e26
815,"4000, Basel",47.5667,7.6,800° Premium Steakhouse,47.56602444282973,7.597911207482136,Steakhouse,50f047fde4b0e7ad45677349
816,"4000, Basel",47.5667,7.6,Bar Rouge,47.563648,7.601755,Cocktail Bar,4b902842f964a520167933e3
817,"4000, Basel",47.5667,7.6,Avant-Gouz,47.567723,7.594884,Sandwich Place,53dce6a9498ed10544a4d38c
818,"4000, Basel",47.5667,7.6,Zum Onkel,47.565971057054035,7.594119129970104,Restaurant,4d79398a0ddba35d8f5e4d76
819,"4000, Basel",47.5667,7.6,Les Gareçons,47.56760311122007,7.606377685048585,Café,4b5af6fcf964a5209cdc28e3
820,"4000, Basel",47.5667,7.6,Swissotel Le Plaza Basel,47.5632063896594,7.599348211054373,Hotel,4b431952f964a52032dc25e3
821,"4000, Basel",47.5667,7.6,Musical Theater Basel,47.56828796803442,7.597976261685489,Performing Arts Venue,4bf812905317a5930b1aff7e
822,"4000, Basel",47.5667,7.6,Hotel Pullman Basel Europe,47.56299801485729,7.597720269723874,Hotel,4d2cd16e88e23704c9c533c7
823,"4000, Basel",47.5667,7.6,Zum goldenen Fass,47.56560884081266,7.595735696683948,Restaurant,4b52f104f964a5200c8b27e3
824,"4000, Basel",47.5667,7.6,Klara,47.56235528270349,7.595600680973203,Food Court,59bc0fdcb2958f1f51600137
825,"4000, Basel",47.5667,7.6,Da Graziella,47.56651492652685,7.592665836979672,Dessert Shop,4be528ea2468c9282ac1ff42
826,"4000, Basel",47.5667,7.6,Kabar,47.56359210597283,7.590963924272035,Bar,4b9ebd76f964a52019fe36e3
827,"4000, Basel",47.5667,7.6,Cafe Frühling,47.56766938845262,7.590462208680568,Coffee Shop,50bf4176e4b089ddbdccabd7
828,"4000, Basel",47.5667,7.6,Kaserne Basel,47.563368240822236,7.5909918795164195,Performing Arts Venue,4b600291f964a52031d329e3
829,"4000, Basel",47.5667,7.6,SMUK BAR,47.56718371786538,7.5959509530649125,Lounge,549f3e76498eafa4226a2f10
830,"4000, Basel",47.5667,7.6,Fassbar,47.565802,7.5955,Bar,4bfa16b7328d76b03cb914ec
831,"4000, Basel",47.5667,7.6,New Asia Market,47.56098854220221,7.59863339489026,Deli / Bodega,4b5b17cdf964a52051e328e3
832,"4000, Basel",47.5667,7.6,boo,47.56687902148181,7.590869802441474,Thai Restaurant,4b695ea2f964a52032a02be3
833,"4000, Basel",47.5667,7.6,La Fourchette,47.56801032062407,7.590462706629854,Café,546af76e498edd9b695acfa0
834,"4000, Basel",47.5667,7.6,BrauBudeBasel,47.5676810153605,7.591928473286787,Brewery,50917f7ae4b063c64128f992
835,"4000, Basel",47.5667,7.6,Vapiano,47.562325087932926,7.592932368990261,Italian Restaurant,554e4289498e98c3901b32c4
836,"4000, Basel",47.5667,7.6,Consum Weinbar,47.56021634722476,7.59191651953292,Wine Bar,4b5b2c3cf964a52086e828e3
837,"4000, Basel",47.5667,7.6,Restaurant Brauerei,47.55880364443214,7.601166392969111,Restaurant,4b9ccf17f964a520a47c36e3
838,"4000, Basel",47.5667,7.6,Eiscafé Acero,47.56049354322662,7.591632168371375,Ice Cream Shop,4e70ec78d22d2dfc31e0a8f1
839,"4000, Basel",47.5667,7.6,Grenzwert Basel,47.56031617915032,7.591959038382873,Bar,4b5b2d45f964a520e1e828e3
840,"4000, Basel",47.5667,7.6,Parterre Restaurant,47.56362979310244,7.591288460292719,Modern European Restaurant,4b9c160cf964a520804836e3
841,"4000, Basel",47.5667,7.6,Grill 25,47.56336463578184,7.599528088979488,Steakhouse,4eea853819835bc6eedd65cf
842,"4000, Basel",47.5667,7.6,Migros Claraplatz,47.56192573371601,7.592472735851361,Food & Drink Shop,4b5b22fef964a520b0e528e3
843,"4000, Basel",47.5667,7.6,Hirscheneck,47.558994906864854,7.595547996402762,Bar,4b5c5246f964a520e82a29e3
844,"4000, Basel",47.5667,7.6,Lily's,47.56142199282102,7.593778772145248,Thai Restaurant,4b49df1ef964a520207526e3
845,"4000, Basel",47.5667,7.6,Isbilir Kebap,47.567076246969926,7.595206274576332,Falafel Restaurant,4bcafe4f511f95216d9bb0c7
846,"4000, Basel",47.5667,7.6,Brauerei Fischerstube,47.55943304728841,7.593308528128492,Brewery,4bd2fd4a462cb7135941dd07
847,"4000, Basel",47.5667,7.6,Rhyschänzli Buvette,47.562792210399,7.588868008132625,Beer Garden,4fbfd600e4b08acaf406a29d
848,"4000, Basel",47.5667,7.6,Volkshaus Basel,47.56100870477687,7.593580200370786,French Restaurant,4b82bf85f964a5202fe230e3
849,"4000, Basel",47.5667,7.6,Bäckerei Kult,47.559258,7.5959396,Bakery,575bda1c498efb713b307bce
850,"4000, Basel",47.5667,7.6,Cantina Don Camillo Restaurant,47.558197317233315,7.60117104580436,Swiss Restaurant,4c8fb90c160ea0931fb9d0fc
851,"4000, Basel",47.5667,7.6,Flora Buvette,47.56379286333087,7.58789834181329,Beer Garden,5177c452e4b0bbb5947bcc9b
852,"4000, Basel",47.5667,7.6,RhyWyera,47.560968038758034,7.590400547474218,Restaurant,4b89724af964a520103732e3
853,"4000, Basel",47.5667,7.6,Manora Restaurant,47.56117171904763,7.592762619204492,Restaurant,4f83e8e4e4b034e289df87de
854,"4000, Basel",47.5667,7.6,Häbse Theater,47.565004786627675,7.597521361641875,Theater,4ccdaca5ee23a143555327a8
855,"4000, Basel",47.5667,7.6,Boo,47.564252,7.598495,Thai Restaurant,5a74bcae16ef6729918cfa7e
856,"4000, Basel",47.5667,7.6,Dorint An der Messe Basel,47.56770197366371,7.599412743822581,Hotel,4c45f70d37f6d13adbbc6196
857,"4000, Basel",47.5667,7.6,Torstübli,47.55963100195349,7.596251190845299,Swiss Restaurant,4d74bc18d6f06dcbaf251908
858,"4000, Basel",47.5667,7.6,Restaurant Union,47.56887709133548,7.590414324925508,Burger Joint,4c08d2146071a593f9cddc32
859,"4000, Basel",47.5667,7.6,Manor,47.5609383,7.592420700000048,Department Store,4b6c2f77f964a5203e282ce3
860,"4000, Basel",47.5667,7.6,Kulturbeiz 113,47.557956248062965,7.60132664522264,Comfort Food Restaurant,542aeeed498e2a1508730d18
861,"4000, Basel",47.5667,7.6,Messeplatz,47.56416,7.6011343,Plaza,4cf1213c8333224b8458088e
862,"4000, Basel",47.5667,7.6,Gatto Nero,47.567653222594444,7.590585297167229,Italian Restaurant,5200cc6f498ec0dc9ba0c56f
863,"4000, Basel",47.5667,7.6,Minamoto,47.56623642955801,7.607220761297043,Japanese Restaurant,4c19f6a4838020a15274e661
864,"4000, Basel",47.5667,7.6,"Restaurant ""Zum Schmale Wurf""",47.56017452158533,7.59139219896742,Italian Restaurant,4b891abaf964a520eb1c32e3
865,"4000, Basel",47.5667,7.6,Manor AG Hauptsitz,47.56109935044254,7.592160787689303,Coworking Space,4dca5900887769ff3d4c0fb5
866,"4000, Basel",47.5667,7.6,Restaurant Thai Family,47.56299899402237,7.5964253873937775,Thai Restaurant,4cffa23a2685a35d9971c490
867,"4000, Basel",47.5667,7.6,Hyperion Hotel Basel,47.564189787207965,7.601843684794295,Hotel,4bcf5f4c0ffdce72a067b2c0
868,"4000, Basel",47.5667,7.6,LISTE Basel,47.55796124765427,7.601084149660509,Art Gallery,4f3b97d01081c6dc569d10e6
869,"4000, Basel",47.5667,7.6,Glaibasler Rhyufer,47.561651828740786,7.589322896287318,Scenic Lookout,4c5936aef346c9289bfd4bca
870,"4000, Basel",47.5667,7.6,Valentino's Place,47.56577587251164,7.591050104210648,Restaurant,4c4da835c1f5ef3bb245fdaa
871,"4000, Basel",47.5667,7.6,Hotel Krafft,47.56012721211972,7.591618101444776,Hotel,4ba23119f964a520b3e237e3
872,"4000, Basel",47.5667,7.6,Coop,47.56764809315773,7.5996348830236595,Supermarket,5016ee5b00caab47e9ac9148
873,"4000, Basel",47.5667,7.6,Namamen,47.56375189926733,7.600276346002703,Asian Restaurant,5173e48de4b0cb9cbe170bc8
874,"4000, Basel",47.5667,7.6,8 Bar,47.56020796048464,7.591432481043065,Bar,4ba544fdf964a52022f438e3
875,"4000, Basel",47.5667,7.6,SUD,47.55823523961714,7.601004514167346,Event Space,4d8d083dd00a6ea86a8d984f
876,"4000, Basel",47.5667,7.6,Dunkin' Donuts,47.561230182524156,7.592271203781208,Donut Shop,56d71234498e5a8a8bf4e9d7
877,"4000, Basel",47.5667,7.6,Migros,47.56891317493156,7.596243243612651,Grocery Store,4cda82f73f6a8cfa86bfe4ea
878,"4000, Basel",47.5667,7.6,Starbucks,47.56152620546283,7.593348718062636,Coffee Shop,4b50296df964a520be1d27e3
879,"4000, Basel",47.5667,7.6,Jeffrey's Thai Restaurant,47.56432293456182,7.598662985687569,Thai Restaurant,4c5c450a9b28d13a8d4a5670
880,"4000, Basel",47.5667,7.6,McDonald's,47.566524852893416,7.606971289539104,Fast Food Restaurant,4b461524f964a520ca1526e3
881,"4000, Basel",47.5667,7.6,Ueli Bier,47.55932501091459,7.593282209166767,Brewery,5241e51211d2dfa04f78c2e3
882,"4000, Basel",47.5667,7.6,Coop,47.562881781948235,7.597282348645707,Supermarket,4ba0f041f964a520888837e3
883,"4000, Basel",47.5667,7.6,Parkrestaurant Lange Erlen,47.574600443462614,7.60553240776062,Swiss Restaurant,4ca7389197c8a1cdc0d377a5
884,"4000, Basel",47.5667,7.6,Restaurant Chanthaburi Sairung,47.5663814961374,7.591755935302605,Thai Restaurant,4dc5ae43d4c0ad9c0f8f0632
885,"4000, Basel",47.5667,7.6,Resslirytti,47.559099578389436,7.598621873885559,Italian Restaurant,4ba26175f964a5202cf337e3
886,"4000, Basel",47.5667,7.6,Restaurant Eintracht,47.56754306941148,7.590267309749412,Swiss Restaurant,4bf2cae182002d7f1af8d0bb
887,"4000, Basel",47.5667,7.6,Hotel Rheinfelderhof,47.562431130836856,7.596953321787937,Hotel,4bd05116fb2cce727ddd3bd2
888,"4000, Basel",47.5667,7.6,Skylounge,47.56419907466638,7.6019529128878975,Hotel Bar,4f185610e4b0aa56091d11e5
889,"4000, Basel",47.5667,7.6,Restaurant Altes Warteck,47.5635113535338,7.599455720438016,Gastropub,4b6b21aaf964a520ddf42be3
890,"4000, Basel",47.5667,7.6,Hotel Alexander,47.56466736717067,7.5983255434631225,Hotel,4bbc13f93de8c9b676a69aad
891,"4000, Basel",47.5667,7.6,Ristorante Roma,47.56041985554938,7.597894543997646,Italian Restaurant,4e821c38cc21d6fb0e6be9d3
892,"4000, Basel",47.5667,7.6,East West Hotel,47.56029714259259,7.591375682239347,Hotel,55a17e08498e51372ed4c6bd
893,"4000, Basel",47.5667,7.6,Café Spitz,47.56043996630126,7.590954728766136,Café,4b82c341f964a52033e330e3
894,"4000, Basel",47.5667,7.6,Basel Badischer Bahnhof,47.56750791681996,7.606928258110551,Train Station,4b45d3fcf964a520de1026e3
895,"4000, Basel",47.5667,7.6,Claraplatz,47.56198279647869,7.5934174356272415,Plaza,4c0a96dc6071a5936ed2df32
896,"4000, Basel",47.5667,7.6,Coop,47.57019864041465,7.610166625912891,Supermarket,4e4533cde4cd394059f31f8d
897,"4000, Basel",47.5667,7.6,Restaurant Bar Klingental,47.56271482681463,7.591132029410724,Swiss Restaurant,4dbf0f5e043706a031f53a1c
898,"4000, Basel",47.5667,7.6,Hotel du Commerce,47.56530086246673,7.598255691122813,Hotel,4bcf64410ffdce721b6cb2c0
899,"4000, Basel",47.5667,7.6,Coop,47.56926297065004,7.5891299810341915,Supermarket,4fd3216de4b013c5806ecd99
900,"4000, Basel",47.5667,7.6,Rheingasse,47.56092609296251,7.591413259506226,Pedestrian Plaza,4c587bc36418a593a2c7810e
901,"4000, Basel",47.5667,7.6,Adagio Basel,47.561689282759446,7.597537775677904,Hotel,4bbb913ce436ef3b63815564
902,"4000, Basel",47.5667,7.6,Restaurant Linde,47.55937341042206,7.593019090666597,Swiss Restaurant,4bd08d47462cb713e195d807
903,"4000, Basel",47.5667,7.6,Lidl,47.56213887597251,7.595560759728731,Supermarket,4da95b86a86e771ea708f26a
904,"4000, Basel",47.5667,7.6,Rosentalanlage,47.56405063785047,7.602401510584645,Plaza,5001afc7e4b07ecf511d66bc
905,"4000, Basel",47.5667,7.6,BEST WESTERN Hotel Merian Basel,47.56049220143385,7.591192392373034,Hotel,4b82c10bf964a520a6e230e3
906,"4000, Basel",47.5667,7.6,Sixt rent a car,47.56657277600875,7.605054453109351,Rental Car Location,4e6a3b6852b1c1205fb634fb
907,"4000, Basel",47.5667,7.6,Gare du Nord,47.567837090676164,7.606372518055488,Bar,4bc1d2bbabf495215a7bc193
908,"4000, Basel",47.5667,7.6,Gleis 8/9,47.56808576928915,7.607980153296382,Platform,50e7fd80e4b05fbb733de33e
909,"4000, Basel",47.5667,7.6,Gleis 6/7,47.56776982231608,7.6081059873104095,Platform,5303e36c498e83ec8c8836ad
910,"4000, Basel",47.5667,7.6,Fossil Holdings GmbH,47.572482918503056,7.597463728965293,Accessories Store,4c9b153478fc236a35f53a97
911,"4000, Basel",47.5667,7.6,BVB Feldbergstrasse,47.566168630101615,7.590823498175559,Tram Station,4c89d715770fb60c1a82cdc3
